

----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "mainparams_primary".
datafile is
Albania_2000_STRUCTURE.txt
Reading file "extraparams_primary".
Reading file "Albania_2000_STRUCTURE.txt".


Data file "Albania_2000_STRUCTURE.txt" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: CP00019943    2  : 93 170 150 120 100 110 120  . . . . 242
  1: CP00019943    2  : 93 230 160 130 110 140 130  . . . . 302
  2: CP00019945    2  : 60 190 180 130 120 140 132  . . . . 200
  2: CP00019945    2  : 93 200 180 140 120 180 150  . . . . 302
532900:    1.00    3.534    0.032      -125775    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
533000:    1.00    3.423    0.033      -125773    0 
533100:    1.00    3.416    0.031      -125768    0 
533200:    1.00    3.352    0.030      -125775    0 
533300:    1.00    3.482    0.031      -125767    0 
533400:    1.00    3.457    0.030      -125779    0 
533500:    1.00    3.370    0.032      -125770    0 
533600:    1.00    3.434    0.031      -125786    0 
533700:    1.00    3.527    0.032      -125765    0 
533800:    1.00    3.917    0.033      -125768    0 
533900:    1.00    3.817    0.025      -125761    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
534000:    1.00    4.108    0.024      -125741    0 
534100:    1.00    3.969    0.031      -125768    0 
534200:    1.00    3.757    0.028      -125762    0 
534300:    1.00    3.453    0.030      -125772    0 
534400:    1.00    3.316    0.030      -125759    0 
534500:    1.00    3.504    0.029      -125773    0 
534600:    1.00    3.616    0.038      -125776    0 
534700:    1.00    3.481    0.029      -125749    0 
534800:    1.00    3.896    0.033      -125778    0 
534900:    1.00    4.191    0.039      -125770    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
535000:    1.00    4.569    0.034      -125759    0 
535100:    1.00    3.935    0.044      -125761    0 
535200:    1.00    3.914    0.038      -125785    0 
535300:    1.00    4.105    0.041      -125767    0 
535400:    1.00    3.989    0.036      -125763    0 
535500:    1.00    3.962    0.039      -125770    0 
535600:    1.00    4.223    0.031      -125771    0 
535700:    1.00    4.383    0.024      -125765    0 
535800:    1.00    4.954    0.026      -125760    0 
535900:    1.00    4.595    0.023      -125759    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
536000:    1.00    4.618    0.023      -125755    0 
536100:    1.00    4.801    0.023      -125776    0 
536200:    1.00    4.696    0.022      -125764    0 
536300:    1.00    4.590    0.024      -125754    0 
536400:    1.00    4.415    0.029      -125761    0 
536500:    1.00    4.765    0.024      -125768    0 
536600:    1.00    4.394    0.027      -125772    0 
536700:    1.00    4.315    0.031      -125778    0 
536800:    1.00    4.444    0.034      -125764    0 
536900:    1.00    4.179    0.035      -125759    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
537000:    1.00    4.359    0.037      -125773    0 
537100:    1.00    4.167    0.030      -125748    0 
537200:    1.00    4.569    0.027      -125784    0 
537300:    1.00    4.311    0.029      -125783    0 
537400:    1.00    4.745    0.024      -125773    0 
537500:    1.00    5.244    0.025      -125749    0 
537600:    1.00    5.224    0.029      -125759    0 
537700:    1.00    5.403    0.027      -125760    0 
537800:    1.00    5.574    0.028      -125765    0 
537900:    1.00    5.518    0.027      -125784    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
538000:    1.00    6.080    0.023      -125759    0 
538100:    1.00    5.905    0.024      -125782    0 
538200:    1.00    5.608    0.026      -125762    0 
538300:    1.00    5.610    0.030      -125779    0 
538400:    1.00    5.416    0.033      -125756    0 
538500:    1.00    5.312    0.038      -125756    0 
538600:    1.00    4.836    0.034      -125769    0 
538700:    1.00    5.050    0.034      -125749    0 
538800:    1.00    5.144    0.031      -125780    0 
538900:    1.00    5.478    0.033      -125772    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
539000:    1.00    5.557    0.028      -125771    0 
539100:    1.00    5.430    0.031      -125753    0 
539200:    1.00    5.947    0.027      -125764    0 
539300:    1.00    5.701    0.037      -125767    0 
539400:    1.00    5.986    0.037      -125772    0 
539500:    1.00    6.294    0.042      -125771    0 
539600:    1.00    6.273    0.036      -125757    0 
539700:    1.00    6.437    0.028      -125759    0 
539800:    1.00    6.408    0.036      -125761    0 
539900:    1.00    6.530    0.031      -125772    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
540000:    1.00    6.382    0.034      -125750    0 
540100:    1.00    6.291    0.044      -125741    0 
540200:    1.00    6.336    0.035      -125760    0 
540300:    1.00    6.088    0.029      -125778    0 
540400:    1.00    6.442    0.031      -125760    0 
540500:    1.00    6.104    0.032      -125755    0 
540600:    1.00    6.186    0.030      -125764    0 
540700:    1.00    6.127    0.022      -125771    0 
540800:    1.00    6.018    0.032      -125770    0 
540900:    1.00    5.732    0.032      -125773    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
541000:    1.00    5.343    0.028      -125787    0 
541100:    1.00    5.559    0.031      -125760    0 
541200:    1.00    5.756    0.028      -125766    0 
541300:    1.00    5.948    0.025      -125767    0 
541400:    1.00    5.696    0.023      -125759    0 
541500:    1.00    5.609    0.027      -125755    0 
541600:    1.00    5.494    0.028      -125775    0 
541700:    1.00    5.575    0.036      -125759    0 
541800:    1.00    6.036    0.039      -125763    0 
541900:    1.00    5.940    0.027      -125750    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
542000:    1.00    5.957    0.028      -125753    0 
542100:    1.00    5.703    0.024      -125759    0 
542200:    1.00    5.569    0.025      -125759    0 
542300:    1.00    5.785    0.025      -125763    0 
542400:    1.00    6.046    0.026      -125798    0 
542500:    1.00    5.847    0.027      -125784    0 
542600:    1.00    5.682    0.032      -125765    0 
542700:    1.00    5.938    0.032      -125779    0 
542800:    1.00    5.911    0.037      -125788    0 
542900:    1.00    5.900    0.035      -125748    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
543000:    1.00    5.791    0.033      -125757    0 
543100:    1.00    5.596    0.034      -125766    0 
543200:    1.00    5.733    0.031      -125760    0 
543300:    1.00    6.141    0.025      -125763    0 
543400:    1.00    6.147    0.024      -125744    0 
543500:    1.00    6.289    0.029      -125764    0 
543600:    1.00    6.433    0.023      -125752    0 
543700:    1.00    6.558    0.023      -125756    0 
543800:    1.00    6.378    0.023      -125774    0 
543900:    1.00    6.566    0.023      -125765    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
544000:    1.00    6.682    0.029      -125779    0 
544100:    1.00    6.879    0.027      -125756    0 
544200:    1.00    7.031    0.031      -125770    0 
544300:    1.00    7.221    0.033      -125761    0 
544400:    1.00    7.617    0.029      -125767    0 
544500:    1.00    7.632    0.030      -125761    0 
544600:    1.00    7.522    0.027      -125775    0 
544700:    1.00    8.035    0.037      -125760    0 
544800:    1.00    8.001    0.027      -125764    0 
544900:    1.00    7.998    0.034      -125776    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
545000:    1.00    7.936    0.033      -125746    0 
545100:    1.00    8.163    0.022      -125776    0 
545200:    1.00    8.388    0.024      -125762    0 
545300:    1.00    8.205    0.031      -125768    0 
545400:    1.00    7.992    0.021      -125801    0 
545500:    1.00    7.945    0.029      -125765    0 
545600:    1.00    8.245    0.026      -125770    0 
545700:    1.00    7.938    0.026      -125751    0 
545800:    1.00    8.296    0.022      -125769    0 
545900:    1.00    8.629    0.024      -125753    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
546000:    1.00    8.636    0.024      -125776    0 
546100:    1.00    8.561    0.029      -125781    0 
546200:    1.00    8.493    0.025      -125739    0 
546300:    1.00    8.701    0.026      -125775    0 
546400:    1.00    8.700    0.037      -125755    0 
546500:    1.00    8.734    0.033      -125757    0 
546600:    1.00    8.406    0.029      -125749    0 
546700:    1.00    8.929    0.029      -125753    0 
546800:    1.00    9.059    0.033      -125765    0 
546900:    1.00    8.841    0.036      -125760    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
547000:    1.00    9.026    0.034      -125771    0 
547100:    1.00    8.664    0.034      -125775    0 
547200:    1.00    8.616    0.033      -125770    0 
547300:    1.00    9.022    0.029      -125757    0 
547400:    1.00    9.008    0.033      -125762    0 
547500:    1.00    9.342    0.027      -125755    0 
547600:    1.00    9.215    0.027      -125758    0 
547700:    1.00    9.454    0.025      -125752    0 
547800:    1.00    9.201    0.038      -125766    0 
547900:    1.00    9.325    0.035      -125770    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
548000:    1.00    9.070    0.043      -125760    0 
548100:    1.00    8.959    0.033      -125762    0 
548200:    1.00    8.345    0.025      -125768    0 
548300:    1.00    8.529    0.025      -125760    0 
548400:    1.00    8.751    0.021      -125764    0 
548500:    1.00    8.821    0.034      -125763    0 
548600:    1.00    8.423    0.034      -125786    0 
548700:    1.00    8.562    0.032      -125767    0 
548800:    1.00    8.860    0.033      -125772    0 
548900:    1.00    8.750    0.043      -125766    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
549000:    1.00    8.403    0.035      -125753    0 
549100:    1.00    8.426    0.028      -125752    0 
549200:    1.00    8.505    0.036      -125776    0 
549300:    1.00    8.758    0.039      -125765    0 
549400:    1.00    9.019    0.036      -125749    0 
549500:    1.00    9.000    0.030      -125766    0 
549600:    1.00    9.335    0.036      -125754    0 
549700:    1.00    9.572    0.030      -125794    0 
549800:    1.00    9.814    0.039      -125771    0 
549900:    1.00    9.808    0.032      -125760    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
550000:    1.00    9.761    0.031      -125770    0 
550100:    1.00    9.848    0.033      -125753    0 
550200:    1.00    9.931    0.035      -125754    0 
550300:    1.00    9.994    0.034      -125777    0 
550400:    1.00    9.904    0.040      -125763    0 
550500:    1.00    9.797    0.034      -125763    0 
550600:    1.00    9.898    0.045      -125748    0 
550700:    1.00    9.884    0.032      -125757    0 
550800:    1.00    9.988    0.035      -125755    0 
550900:    1.00    9.655    0.032      -125755    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
551000:    1.00    9.307    0.031      -125773    0 
551100:    1.00    9.598    0.031      -125748    0 
551200:    1.00    9.000    0.025      -125764    0 
551300:    1.00    8.838    0.025      -125761    0 
551400:    1.00    8.850    0.027      -125759    0 
551500:    1.00    9.234    0.037      -125753    0 
551600:    1.00    9.068    0.038      -125761    0 
551700:    1.00    9.328    0.035      -125745    0 
551800:    1.00    9.598    0.032      -125759    0 
551900:    1.00    9.811    0.029      -125766    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
552000:    1.00    9.656    0.035      -125754    0 
552100:    1.00    9.981    0.032      -125770    0 
552200:    1.00    9.657    0.029      -125769    0 
552300:    1.00    9.470    0.030      -125756    0 
552400:    1.00    9.142    0.031      -125774    0 
552500:    1.00    9.231    0.022      -125773    0 
552600:    1.00    8.996    0.025      -125754    0 
552700:    1.00    8.735    0.025      -125768    0 
552800:    1.00    8.966    0.031      -125746    0 
552900:    1.00    8.703    0.033      -125762    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
553000:    1.00    8.961    0.030      -125745    0 
553100:    1.00    9.211    0.026      -125761    0 
553200:    1.00    9.219    0.032      -125762    0 
553300:    1.00    9.470    0.036      -125761    0 
553400:    1.00    9.315    0.034      -125771    0 
553500:    1.00    9.055    0.031      -125765    0 
553600:    1.00    8.779    0.028      -125774    0 
553700:    1.00    8.623    0.033      -125771    0 
553800:    1.00    9.164    0.034      -125767    0 
553900:    1.00    9.600    0.026      -125770    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
554000:    1.00    9.746    0.027      -125763    0 
554100:    1.00    9.669    0.030      -125751    0 
554200:    1.00    9.705    0.032      -125795    0 
554300:    1.00    9.617    0.023      -125799    0 
554400:    1.00    9.793    0.028      -125757    0 
554500:    1.00    9.598    0.027      -125763    0 
554600:    1.00    9.476    0.022      -125753    0 
554700:    1.00    9.100    0.024      -125755    0 
554800:    1.00    9.155    0.036      -125768    0 
554900:    1.00    9.075    0.022      -125769    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
555000:    1.00    9.099    0.022      -125768    0 
555100:    1.00    9.194    0.028      -125746    0 
555200:    1.00    9.130    0.031      -125751    0 
555300:    1.00    8.969    0.026      -125757    0 
555400:    1.00    9.103    0.040      -125757    0 
555500:    1.00    8.859    0.031      -125777    0 
555600:    1.00    8.728    0.029      -125756    0 
555700:    1.00    8.829    0.027      -125772    0 
555800:    1.00    8.759    0.035      -125778    0 
555900:    1.00    8.509    0.027      -125749    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
556000:    1.00    8.871    0.026      -125769    0 
556100:    1.00    8.590    0.023      -125777    0 
556200:    1.00    8.524    0.024      -125767    0 
556300:    1.00    8.763    0.026      -125775    0 
556400:    1.00    8.654    0.029      -125772    0 
556500:    1.00    8.739    0.026      -125758    0 
556600:    1.00    8.455    0.032      -125757    0 
556700:    1.00    8.195    0.029      -125767    0 
556800:    1.00    8.519    0.029      -125758    0 
556900:    1.00    9.013    0.025      -125763    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
557000:    1.00    9.531    0.037      -125760    0 
557100:    1.00    9.710    0.037      -125764    0 
557200:    1.00    9.818    0.029      -125758    0 
557300:    1.00    9.704    0.032      -125750    0 
557400:    1.00    9.438    0.029      -125762    0 
557500:    1.00    9.199    0.037      -125775    0 
557600:    1.00    9.380    0.042      -125764    0 
557700:    1.00    9.494    0.032      -125756    0 
557800:    1.00    9.475    0.037      -125751    0 
557900:    1.00    9.518    0.035      -125750    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
558000:    1.00    9.667    0.025      -125764    0 
558100:    1.00    9.700    0.032      -125767    0 
558200:    1.00    9.998    0.037      -125746    0 
558300:    1.00    9.752    0.033      -125764    0 
558400:    1.00    9.573    0.034      -125786    0 
558500:    1.00    9.970    0.040      -125771    0 
558600:    1.00    9.724    0.030      -125777    0 
558700:    1.00    9.810    0.028      -125756    0 
558800:    1.00    9.506    0.036      -125753    0 
558900:    1.00    9.640    0.031      -125775    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
559000:    1.00    9.740    0.031      -125750    0 
559100:    1.00    9.540    0.043      -125774    0 
559200:    1.00    9.155    0.034      -125758    0 
559300:    1.00    8.773    0.034      -125764    0 
559400:    1.00    8.935    0.036      -125771    0 
559500:    1.00    8.842    0.027      -125768    0 
559600:    1.00    9.087    0.034      -125757    0 
559700:    1.00    9.124    0.024      -125769    0 
559800:    1.00    8.967    0.036      -125766    0 
559900:    1.00    9.057    0.031      -125743    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
560000:    1.00    9.277    0.031      -125754    0 
560100:    1.00    8.991    0.033      -125757    0 
560200:    1.00    9.200    0.029      -125776    0 
560300:    1.00    9.152    0.027      -125750    0 
560400:    1.00    9.046    0.029      -125773    0 
560500:    1.00    8.973    0.030      -125766    0 
560600:    1.00    8.934    0.033      -125773    0 
560700:    1.00    9.046    0.041      -125761    0 
560800:    1.00    8.876    0.042      -125760    0 
560900:    1.00    9.199    0.034      -125781    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
561000:    1.00    9.361    0.042      -125768    0 
561100:    1.00    9.212    0.030      -125776    0 
561200:    1.00    8.837    0.025      -125748    0 
561300:    1.00    9.009    0.027      -125765    0 
561400:    1.00    9.195    0.027      -125755    0 
561500:    1.00    8.856    0.028      -125750    0 
561600:    1.00    8.646    0.033      -125757    0 
561700:    1.00    8.908    0.036      -125769    0 
561800:    1.00    8.949    0.027      -125770    0 
561900:    1.00    9.045    0.030      -125750    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
562000:    1.00    8.753    0.026      -125773    0 
562100:    1.00    8.667    0.033      -125761    0 
562200:    1.00    8.970    0.026      -125762    0 
562300:    1.00    9.400    0.023      -125777    0 
562400:    1.00    9.429    0.018      -125772    0 
562500:    1.00    9.692    0.025      -125762    0 
562600:    1.00    9.833    0.031      -125757    0 
562700:    1.00    9.714    0.027      -125760    0 
562800:    1.00    9.773    0.027      -125771    0 
562900:    1.00    9.522    0.032      -125763    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
563000:    1.00    9.319    0.037      -125766    0 
563100:    1.00    8.908    0.028      -125752    0 
563200:    1.00    8.680    0.029      -125768    0 
563300:    1.00    8.716    0.037      -125755    0 
563400:    1.00    8.461    0.026      -125769    0 
563500:    1.00    8.411    0.031      -125752    0 
563600:    1.00    8.021    0.025      -125750    0 
563700:    1.00    7.888    0.031      -125756    0 
563800:    1.00    7.899    0.035      -125750    0 
563900:    1.00    7.598    0.039      -125779    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
564000:    1.00    7.558    0.043      -125782    0 
564100:    1.00    7.937    0.044      -125771    0 
564200:    1.00    8.162    0.032      -125775    0 
564300:    1.00    8.652    0.036      -125759    0 
564400:    1.00    8.956    0.030      -125769    0 
564500:    1.00    8.778    0.036      -125748    0 
564600:    1.00    8.565    0.037      -125748    0 
564700:    1.00    8.342    0.039      -125763    0 
564800:    1.00    7.978    0.032      -125782    0 
564900:    1.00    8.297    0.036      -125750    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
565000:    1.00    8.234    0.034      -125759    0 
565100:    1.00    8.319    0.034      -125766    0 
565200:    1.00    8.777    0.036      -125752    0 
565300:    1.00    9.179    0.031      -125773    0 
565400:    1.00    9.193    0.022      -125764    0 
565500:    1.00    9.521    0.021      -125778    0 
565600:    1.00    9.346    0.026      -125775    0 
565700:    1.00    9.589    0.031      -125763    0 
565800:    1.00    9.633    0.036      -125755    0 
565900:    1.00    9.984    0.040      -125762    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
566000:    1.00    9.853    0.026      -125775    0 
566100:    1.00    9.645    0.030      -125771    0 
566200:    1.00    9.740    0.032      -125777    0 
566300:    1.00    9.975    0.020      -125769    0 
566400:    1.00    9.993    0.026      -125758    0 
566500:    1.00    9.775    0.026      -125772    0 
566600:    1.00    9.951    0.033      -125768    0 
566700:    1.00    9.996    0.034      -125767    0 
566800:    1.00    9.996    0.033      -125763    0 
566900:    1.00    9.938    0.026      -125777    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
567000:    1.00    9.894    0.029      -125772    0 
567100:    1.00    9.834    0.030      -125781    0 
567200:    1.00    9.283    0.036      -125763    0 
567300:    1.00    9.420    0.035      -125764    0 
567400:    1.00    9.308    0.036      -125766    0 
567500:    1.00    9.290    0.035      -125786    0 
567600:    1.00    9.227    0.027      -125758    0 
567700:    1.00    9.861    0.023      -125745    0 
567800:    1.00    9.869    0.028      -125779    0 
567900:    1.00    9.877    0.028      -125754    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
568000:    1.00    9.779    0.030      -125763    0 
568100:    1.00    9.825    0.032      -125752    0 
568200:    1.00    9.953    0.033      -125763    0 
568300:    1.00    9.771    0.026      -125777    0 
568400:    1.00    9.618    0.029      -125756    0 
568500:    1.00    9.333    0.030      -125753    0 
568600:    1.00    9.071    0.030      -125755    0 
568700:    1.00    8.862    0.032      -125779    0 
568800:    1.00    9.165    0.032      -125764    0 
568900:    1.00    8.896    0.032      -125754    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
569000:    1.00    9.122    0.037      -125749    0 
569100:    1.00    8.929    0.032      -125755    0 
569200:    1.00    8.800    0.030      -125746    0 
569300:    1.00    8.894    0.034      -125761    0 
569400:    1.00    8.286    0.027      -125753    0 
569500:    1.00    8.384    0.025      -125768    0 
569600:    1.00    8.613    0.032      -125764    0 
569700:    1.00    8.920    0.039      -125750    0 
569800:    1.00    8.751    0.034      -125774    0 
569900:    1.00    8.793    0.028      -125757    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
570000:    1.00    9.232    0.029      -125779    0 
570100:    1.00    8.983    0.025      -125771    0 
570200:    1.00    9.337    0.028      -125757    0 
570300:    1.00    9.530    0.031      -125751    0 
570400:    1.00    9.345    0.023      -125760    0 
570500:    1.00    9.616    0.031      -125778    0 
570600:    1.00    9.646    0.028      -125753    0 
570700:    1.00    9.747    0.033      -125758    0 
570800:    1.00    9.952    0.037      -125755    0 
570900:    1.00    9.985    0.031      -125772    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
571000:    1.00    9.664    0.027      -125757    0 
571100:    1.00    9.491    0.027      -125748    0 
571200:    1.00    9.750    0.025      -125757    0 
571300:    1.00    9.164    0.037      -125760    0 
571400:    1.00    9.335    0.029      -125758    0 
571500:    1.00    9.440    0.027      -125756    0 
571600:    1.00    9.264    0.031      -125758    0 
571700:    1.00    9.188    0.031      -125764    0 
571800:    1.00    9.283    0.032      -125750    0 
571900:    1.00    9.272    0.027      -125756    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
572000:    1.00    9.090    0.040      -125772    0 
572100:    1.00    9.249    0.043      -125756    0 
572200:    1.00    9.292    0.035      -125768    0 
572300:    1.00    9.002    0.033      -125761    0 
572400:    1.00    9.118    0.033      -125759    0 
572500:    1.00    8.978    0.027      -125778    0 
572600:    1.00    9.196    0.030      -125767    0 
572700:    1.00    9.403    0.024      -125771    0 
572800:    1.00    9.313    0.029      -125756    0 
572900:    1.00    9.071    0.025      -125760    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
573000:    1.00    8.751    0.029      -125758    0 
573100:    1.00    8.563    0.033      -125774    0 
573200:    1.00    8.218    0.030      -125768    0 
573300:    1.00    8.051    0.038      -125764    0 
573400:    1.00    8.021    0.037      -125773    0 
573500:    1.00    8.233    0.032      -125760    0 
573600:    1.00    7.748    0.036      -125760    0 
573700:    1.00    8.240    0.036      -125758    0 
573800:    1.00    8.002    0.033      -125763    0 
573900:    1.00    8.044    0.043      -125774    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
574000:    1.00    8.133    0.032      -125772    0 
574100:    1.00    7.957    0.031      -125749    0 
574200:    1.00    7.737    0.027      -125776    0 
574300:    1.00    7.449    0.029      -125761    0 
574400:    1.00    7.497    0.030      -125759    0 
574500:    1.00    7.219    0.032      -125754    0 
574600:    1.00    7.295    0.038      -125760    0 
574700:    1.00    7.434    0.032      -125754    0 
574800:    1.00    7.129    0.033      -125747    0 
574900:    1.00    6.887    0.030      -125785    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
575000:    1.00    7.065    0.031      -125763    0 
575100:    1.00    7.440    0.025      -125769    0 
575200:    1.00    8.044    0.038      -125764    0 
575300:    1.00    8.295    0.036      -125765    0 
575400:    1.00    8.425    0.038      -125780    0 
575500:    1.00    8.223    0.035      -125754    0 
575600:    1.00    7.861    0.022      -125784    0 
575700:    1.00    8.237    0.026      -125748    0 
575800:    1.00    8.155    0.032      -125770    0 
575900:    1.00    8.074    0.029      -125782    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
576000:    1.00    7.982    0.029      -125785    0 
576100:    1.00    7.843    0.029      -125742    0 
576200:    1.00    7.957    0.031      -125757    0 
576300:    1.00    7.810    0.030      -125755    0 
576400:    1.00    8.153    0.032      -125763    0 
576500:    1.00    8.371    0.029      -125750    0 
576600:    1.00    8.508    0.028      -125779    0 
576700:    1.00    8.517    0.024      -125756    0 
576800:    1.00    8.119    0.021      -125776    0 
576900:    1.00    8.004    0.024      -125762    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
577000:    1.00    8.032    0.018      -125761    0 
577100:    1.00    8.040    0.021      -125775    0 
577200:    1.00    7.699    0.023      -125781    0 
577300:    1.00    7.707    0.025      -125766    0 
577400:    1.00    7.693    0.027      -125781    0 
577500:    1.00    7.592    0.028      -125766    0 
577600:    1.00    7.483    0.027      -125770    0 
577700:    1.00    7.788    0.026      -125768    0 
577800:    1.00    7.977    0.030      -125756    0 
577900:    1.00    8.246    0.026      -125762    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
578000:    1.00    7.823    0.031      -125744    0 
578100:    1.00    7.581    0.032      -125755    0 
578200:    1.00    7.888    0.022      -125759    0 
578300:    1.00    8.586    0.027      -125764    0 
578400:    1.00    8.816    0.027      -125746    0 
578500:    1.00    9.188    0.031      -125763    0 
578600:    1.00    9.115    0.032      -125757    0 
578700:    1.00    8.967    0.034      -125762    0 
578800:    1.00    8.917    0.036      -125762    0 
578900:    1.00    9.124    0.033      -125750    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
579000:    1.00    9.203    0.031      -125765    0 
579100:    1.00    9.539    0.034      -125748    0 
579200:    1.00    9.521    0.031      -125776    0 
579300:    1.00    9.682    0.026      -125756    0 
579400:    1.00    9.418    0.029      -125753    0 
579500:    1.00    9.823    0.028      -125757    0 
579600:    1.00    9.817    0.028      -125780    0 
579700:    1.00    9.602    0.032      -125760    0 
579800:    1.00    9.849    0.034      -125755    0 
579900:    1.00    9.660    0.029      -125765    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
580000:    1.00    9.561    0.032      -125767    0 
580100:    1.00    9.500    0.028      -125763    0 
580200:    1.00    9.200    0.027      -125774    0 
580300:    1.00    8.848    0.024      -125787    0 
580400:    1.00    8.634    0.022      -125752    0 
580500:    1.00    8.281    0.025      -125757    0 
580600:    1.00    8.691    0.026      -125758    0 
580700:    1.00    8.657    0.034      -125758    0 
580800:    1.00    8.499    0.029      -125758    0 
580900:    1.00    9.020    0.029      -125752    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
581000:    1.00    9.145    0.026      -125759    0 
581100:    1.00    9.071    0.034      -125748    0 
581200:    1.00    8.898    0.029      -125770    0 
581300:    1.00    8.995    0.025      -125767    0 
581400:    1.00    8.622    0.033      -125759    0 
581500:    1.00    8.922    0.025      -125777    0 
581600:    1.00    8.552    0.026      -125775    0 
581700:    1.00    8.379    0.040      -125755    0 
581800:    1.00    8.230    0.035      -125754    0 
581900:    1.00    8.069    0.029      -125740    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
582000:    1.00    8.209    0.029      -125790    0 
582100:    1.00    8.368    0.024      -125765    0 
582200:    1.00    8.294    0.028      -125759    0 
582300:    1.00    8.268    0.026      -125754    0 
582400:    1.00    8.136    0.026      -125764    0 
582500:    1.00    8.116    0.033      -125754    0 
582600:    1.00    8.047    0.039      -125739    0 
582700:    1.00    8.050    0.033      -125760    0 
582800:    1.00    8.569    0.040      -125763    0 
582900:    1.00    8.176    0.037      -125764    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
583000:    1.00    8.408    0.031      -125786    0 
583100:    1.00    8.556    0.034      -125763    0 
583200:    1.00    8.363    0.028      -125767    0 
583300:    1.00    8.645    0.028      -125768    0 
583400:    1.00    8.600    0.024      -125790    0 
583500:    1.00    8.707    0.024      -125770    0 
583600:    1.00    8.588    0.023      -125766    0 
583700:    1.00    8.710    0.028      -125769    0 
583800:    1.00    8.996    0.032      -125762    0 
